, AQI Value,PBLH (m),CO (ppm),O3 (ppm),PM 2.5 (ug/m3),PM 10 (ug/m3),SO2 (ppb),NO2 (ppb),Te0perture (C),Dew Point Te0p (C),Relative Hu0idity (%)
2019-12-06,-1.0,471.54846,10.0,24.0,26.0,19.0,0.9,37.0,0.4854166666666666,-0.11907051282051281,4.530448717948718
2019-12-07,-1.0,1244.5896,9.0,31.0,43.0,12.0,1.2,35.0,0.4741666666666667,-0.29160256410256413,3.7951923076923073
2019-12-08,-1.0,872.92523,14.0,27.0,30.0,19.0,2.9,36.0,0.2615705128205128,-0.16810897435897437,5.201538461538462
2019-12-09,-1.0,704.22375,5.0,18.0,27.0,14.0,2.0,26.0,1.116607142857143,0.9657440476190476,13.62735119047619
2019-12-10,-1.0,780.42377,3.0,24.0,18.0,11.0,1.1,18.0,1.3744514106583072,1.2031347962382446,9.594075235109717
2019-12-11,-1.0,1287.6179,2.0,28.0,39.0,9.0,1.6,18.0,0.3078864353312303,-0.21927444794952677,7.250599369085173
2019-12-12,-1.0,928.13226,6.0,24.0,53.0,18.0,2.0,33.0,0.11201923076923077,-0.6429166666666667,3.735576923076923
2019-12-13,0.0,287.82507,6.0,7.0,18.0,20.0,1.6,32.0,0.35919753086419753,0.0033333333333333335,9.537623456790124
2019-12-14,-1.0,1024.3301,6.0,26.0,21.0,6.0,1.3,23.0,1.2917329545454546,1.1302272727272726,17.43957386363636
2019-12-15,-1.0,1692.2644,2.0,28.0,45.0,8.0,1.5,14.0,0.725015873015873,0.0011746031746031778,4.823047619047619
2019-12-16,-1.0,459.4171,5.0,21.0,25.0,13.0,2.5,30.0,0.36880877742946705,-0.043260188087774286,11.950282131661442
2019-12-17,-1.0,722.98944,6.0,28.0,29.0,8.0,1.6,23.0,0.5552537313432836,0.4302686567164179,15.275820895522386
2019-12-18,-1.0,2102.1235,3.0,32.0,30.0,12.0,1.4,20.0,0.2387820512820513,-0.4031089743589744,4.256346153846154
2019-12-19,-1.0,1943.042,9.0,31.0,60.0,17.0,2.4,41.0,-0.1455128205128205,-0.9909615384615384,3.329326923076923
2019-12-20,0.0,932.91846,15.0,27.0,70.0,28.0,3.7,47.0,0.012980769230769233,-0.6041346153846154,4.298205128205128
2019-12-21,0.0,533.43726,11.0,15.0,81.0,31.0,2.0,34.0,0.05112179487179487,-0.44525641025641033,4.789455128205128
2019-12-22,0.0,276.1676,16.0,13.0,91.0,40.0,3.9,42.0,0.1280769230769231,-0.1923397435897436,5.799391025641025
2019-12-23,0.0,217.40637,17.0,6.0,78.0,49.0,5.5,50.0,0.27666666666666667,-0.014935897435897436,6.00448717948718
2019-12-24,0.0,666.5503,18.0,25.0,76.0,33.0,3.5,46.0,0.4408333333333333,0.036634615384615384,5.4375
2019-12-25,0.0,444.58472,17.0,18.0,62.0,33.0,2.3,34.0,0.2808012820512821,-0.054775641025641024,5.783974358974358
2019-12-26,0.0,304.6952,13.0,18.0,52.0,30.0,1.7,37.0,0.3722292993630573,0.11398089171974522,6.755159235668789
2019-12-27,0.0,371.74927,13.0,18.0,64.0,28.0,2.0,34.0,0.7858385093167701,0.6040372670807453,9.427329192546583
2019-12-28,0.0,1080.1531,16.0,27.0,61.0,27.0,2.9,35.0,0.7560897435897436,0.46330128205128207,6.18724358974359
2019-12-29,0.0,336.7295,11.0,16.0,20.0,23.0,0.7,31.0,1.500955223880597,1.3454925373134328,13.951731343283582
2019-12-30,-1.0,624.8488,3.0,17.0,23.0,9.0,2.4,26.0,2.294971264367816,2.183448275862069,17.990258620689655
2019-12-31,-1.0,1896.507,3.0,28.0,20.0,10.0,1.1,19.0,0.9052941176470587,0.5021981424148607,8.653808049535604
2020-01-01,-1.0,1671.9462,9.0,34.0,43.0,9.0,2.5,35.0,0.5825961538461539,-0.2816666666666667,3.5204807692307694
2020-01-02,-1.0,465.85815,16.0,25.0,30.0,22.0,3.4,49.0,0.3694551282051282,-0.09903846153846153,5.108333333333333
2020-01-03,-1.0,470.667,7.0,22.0,32.0,0.0,1.7,26.0,0.8864240506329114,0.5967405063291139,7.28506329113924
2020-01-04,-1.0,904.5333,7.0,26.0,14.0,0.0,1.4,21.0,1.6783081570996978,1.6066767371601207,14.048157099697884
2020-01-05,-1.0,1739.8322,6.0,31.0,21.0,0.0,1.7,32.0,0.46314102564102566,-0.16990384615384616,4.31625
2020-01-06,-1.0,1838.0544,7.0,32.0,32.0,0.0,2.0,31.0,0.47884615384615387,-0.2610576923076923,4.153621794871795
2020-01-07,-1.0,1719.0623,13.0,20.0,22.0,16.0,3.3,45.0,0.37486068111455106,-0.2018575851393189,9.282012383900929
2020-01-08,-1.0,2464.1704,5.0,33.0,22.0,13.0,1.4,29.0,0.2526984126984127,-0.2693968253968254,5.948253968253969
2020-01-09,-1.0,730.49567,6.0,22.0,25.0,14.0,0.7,30.0,0.08192307692307692,-0.6650961538461538,3.7517948717948717
2020-01-10,-1.0,758.7857,6.0,23.0,31.0,20.0,2.1,34.0,0.46768253968253964,0.02625396825396825,5.985873015873016
2020-01-11,-1.0,1577.4072,7.0,31.0,10.0,24.0,2.1,24.0,1.1830546623794211,0.8594855305466238,6.233086816720257
2020-01-12,-1.0,1520.8271,3.0,34.0,34.0,8.0,1.7,15.0,1.8046394984326022,1.224576802507837,6.941504702194358
2020-01-13,-1.0,443.40002,11.0,9.0,43.0,23.0,1.6,25.0,0.7876751592356688,0.3560509554140127,5.803885350318471
2020-01-14,-1.0,361.70166,11.0,8.0,41.0,18.0,1.3,35.0,1.0200914634146343,0.8741768292682928,11.248475609756097
2020-01-15,-1.0,519.93164,6.0,17.0,20.0,16.0,1.2,25.0,0.9909034267912772,0.7904361370716511,9.404579439252336
2020-01-16,-1.0,2505.8638,6.0,33.0,15.0,17.0,0.8,15.0,0.8461146496815287,0.19047770700636943,5.236942675159236
2020-01-17,-1.0,2120.904,5.0,33.0,26.0,11.0,1.2,33.0,0.16630573248407643,-0.7256687898089171,3.757834394904459
2020-01-18,-1.0,819.35614,6.0,27.0,20.0,14.0,1.1,29.0,-0.05163076923076924,-0.6580923076923076,8.184584615384615
2020-01-19,-1.0,1801.6815,3.0,31.0,21.0,9.0,0.8,19.0,0.4163091482649842,-0.0180441640378549,6.776277602523659
2020-01-20,-1.0,1280.8475,2.0,38.0,18.0,11.0,0.6,25.0,-0.0905128205128205,-0.8972115384615384,3.5159615384615384
2020-01-21,-1.0,1058.0056,3.0,38.0,42.0,11.0,1.4,25.0,-0.09319488817891373,-0.8941533546325878,3.7475718849840254
2020-01-22,-1.0,755.86975,8.0,29.0,63.0,21.0,3.2,42.0,-0.04432692307692307,-0.6841987179487179,4.1782692307692315
2020-01-23,0.0,354.8977,14.0,12.0,50.0,36.0,2.8,51.0,0.11826923076923077,-0.36041666666666666,4.990961538461539
2020-01-24,0.0,515.07166,8.0,34.0,13.0,24.0,2.6,39.0,0.49056426332288405,-0.0010344827586206843,6.801316614420062
2020-01-25,-1.0,726.0961,3.0,32.0,12.0,6.0,1.5,23.0,1.0045510835913314,0.756656346749226,9.33077399380805
2020-01-26,-1.0,1638.4381,6.0,27.0,24.0,7.0,0.5,29.0,0.5060897435897436,-0.02448717948717949,4.83198717948718
2020-01-27,-1.0,1630.7644,6.0,31.0,19.0,12.0,1.0,30.0,0.4498076923076923,-0.1305769230769231,4.569487179487179
2020-01-28,-1.0,1686.2703,2.0,31.0,21.0,10.0,1.0,13.0,0.4933548387096774,-0.1448709677419355,4.328129032258064
2020-01-29,-1.0,1347.5568,6.0,34.0,35.0,8.0,0.6,34.0,0.4411935483870968,-0.2516451612903226,4.098612903225806
2020-01-30,-1.0,866.83026,8.0,25.0,44.0,16.0,1.4,37.0,0.18257234726688104,-0.4497427652733119,4.273054662379422
2020-01-31,0.0,572.06104,8.0,20.0,62.0,22.0,1.4,51.0,0.2969551282051282,-0.1750320512820513,4.98548076923077
2020-02-01,0.0,685.7329,13.0,19.0,36.0,25.0,1.6,34.0,0.3509032258064516,0.06016129032258064,5.380741935483871
2020-02-02,-1.0,1328.5262,7.0,29.0,32.0,13.0,0.7,36.0,0.484171974522293,0.1323248407643312,6.390573248407643
2020-02-03,-1.0,635.7521,10.0,27.0,37.0,21.0,2.5,49.0,0.9160897435897436,0.1453205128205128,3.954679487179487
2020-02-04,-1.0,842.88855,8.0,19.0,32.0,18.0,1.7,38.0,1.0318589743589743,0.5150320512820513,4.958333333333333
2020-02-05,-1.0,627.61804,8.0,24.0,21.0,12.0,1.3,30.0,0.8744200626959248,0.5444827586206896,7.742884012539185
2020-02-06,-1.0,572.93066,6.0,17.0,9.0,7.0,0.5,25.0,0.7919526627218935,0.649171597633136,15.015118343195265
2020-02-07,-1.0,2103.101,6.0,31.0,17.0,5.0,1.1,21.0,1.4940949554896141,1.0876557863501484,12.378456973293769
2020-02-08,-1.0,2043.912,7.0,35.0,30.0,9.0,1.4,38.0,0.2777170418006431,-0.4930868167202572,3.757427652733119
2020-02-09,-1.0,1649.5392,10.0,35.0,28.0,12.0,1.4,37.0,0.366474358974359,-0.24634615384615385,4.540897435897436
2020-02-10,-1.0,855.5756,3.0,28.0,31.0,12.0,0.7,17.0,0.648,0.2735873015873016,6.432476190476191
2020-02-11,-1.0,498.3943,5.0,31.0,34.0,11.0,1.0,29.0,1.8060946745562132,1.635887573964497,14.914260355029587
2020-02-12,-1.0,1019.791,5.0,27.0,18.0,15.0,0.7,22.0,0.6604166666666667,0.018173076923076917,4.639775641025642
2020-02-13,-1.0,892.0509,5.0,31.0,14.0,7.0,0.5,21.0,0.9773999999999999,0.7685000000000001,9.720866666666668
2020-02-14,-1.0,1986.3599,2.0,32.0,20.0,7.0,1.6,20.0,0.3271474358974359,-0.4334615384615385,3.773846153846154
2020-02-15,-1.0,1181.4998,5.0,32.0,35.0,12.0,0.6,29.0,-0.13663461538461538,-0.8985897435897436,3.6138141025641026
2020-02-16,-1.0,419.91882,8.0,28.0,49.0,15.0,1.8,36.0,0.28112179487179484,-0.3139102564102564,4.424551282051282
2020-02-17,-1.0,1093.867,10.0,32.0,45.0,20.0,2.1,40.0,0.6091373801916933,-0.08130990415335464,4.574952076677317
2020-02-18,-1.0,974.0563,8.0,32.0,20.0,21.0,2.0,40.0,0.7617721518987342,0.2436392405063291,5.998164556962026
2020-02-19,-1.0,1641.2517,3.0,35.0,30.0,10.0,1.7,28.0,0.7633653846153846,-0.10615384615384617,3.701923076923077
2020-02-20,-1.0,1376.4607,6.0,32.0,20.0,15.0,2.2,36.0,0.30810897435897433,-0.6463782051282052,3.1487499999999997
2020-02-21,-1.0,1472.074,7.0,36.0,31.0,12.0,1.1,42.0,0.02814102564102564,-0.8939423076923078,3.1675641025641026
2020-02-22,-1.0,1019.1771,10.0,38.0,51.0,16.0,1.3,42.0,0.2507371794871795,-0.8331089743589744,2.7777243589743588
2020-02-23,0.0,1046.3928,15.0,41.0,51.0,0.0,3.6,48.0,0.4885897435897436,-0.4495833333333334,3.5978846153846153
2020-02-24,0.0,935.9951,10.0,33.0,37.0,29.0,1.9,53.0,0.6020833333333333,-0.10679487179487179,4.152980769230769
2020-02-25,-1.0,346.9171,6.0,26.0,35.0,11.0,1.5,27.0,1.1469753086419754,0.9467283950617285,10.498487654320988
2020-02-26,-1.0,446.72534,5.0,28.0,13.0,12.0,1.4,22.0,1.466547619047619,1.3374404761904761,13.452619047619047
2020-02-27,-1.0,2436.4941,3.0,36.0,22.0,7.0,0.8,12.0,0.6281818181818182,-0.043166144200626956,6.390501567398119
2020-02-28,-1.0,2281.9988,3.0,35.0,23.0,10.0,1.0,21.0,0.2994904458598726,-0.6095541401273885,3.7099681528662423
2020-02-29,-1.0,2247.928,2.0,38.0,25.0,9.0,0.4,20.0,0.16612179487179488,-0.7706410256410257,3.118525641025641
2020-03-01,-1.0,1343.5665,7.0,40.0,40.0,11.0,2.0,40.0,0.28929712460063894,-0.7731309904153355,3.0998402555910545
2020-03-02,-1.0,1987.3318,7.0,45.0,33.0,20.0,2.0,39.0,0.7546474358974359,-0.17416666666666666,3.4046153846153846
2020-03-03,-1.0,1099.2385,6.0,38.0,13.0,16.0,1.3,36.0,1.121608832807571,0.771608832807571,7.188044164037855
2020-03-04,-1.0,2534.256,6.0,40.0,26.0,10.0,1.6,34.0,1.2046835443037975,0.07591772151898735,4.010253164556962
2020-03-05,-1.0,1216.8495,6.0,34.0,33.0,12.0,2.9,34.0,0.7782692307692307,-0.17900641025641026,3.2588461538461537
2020-03-06,-1.0,1757.2769,6.0,33.0,13.0,16.0,1.2,38.0,0.5284935897435897,0.02118589743589744,4.89602564102564
2020-03-07,-1.0,1719.7784,2.0,39.0,27.0,5.0,1.2,17.0,0.6060897435897435,-0.38887820512820515,3.4868589743589746
2020-03-08,-1.0,1063.94,6.0,42.0,28.0,10.0,1.1,29.0,0.6746794871794872,-0.4677884615384615,2.7905448717948715
2020-03-09,-1.0,1120.0085,6.0,41.0,31.0,17.0,1.5,38.0,1.0030128205128206,-0.08528846153846154,3.037403846153846
2020-03-10,-1.0,1865.7306,3.0,36.0,24.0,18.0,1.1,25.0,1.2988636363636363,0.5472402597402598,4.277077922077922
2020-03-11,-1.0,707.8329,5.0,28.0,32.0,11.0,1.6,33.0,1.0100958466453676,0.45338658146964855,5.026964856230032
2020-03-12,-1.0,951.2912,6.0,34.0,23.0,17.0,1.2,31.0,1.1178095238095238,0.5303809523809524,6.0307619047619045
2020-03-13,-1.0,1983.5461,3.0,43.0,16.0,11.0,1.7,17.0,1.4381446540880503,0.8560377358490567,6.925534591194969
2020-03-14,-1.0,1426.3392,2.0,41.0,27.0,6.0,1.3,11.0,0.9519551282051282,-0.465224358974359,2.1476602564102563
2020-03-15,-1.0,1301.2081,8.0,35.0,28.0,10.0,1.6,29.0,1.0044642857142858,0.44156249999999997,10.613883928571429
2020-03-16,-1.0,1603.9067,11.0,42.0,26.0,12.0,0.8,35.0,1.9314563106796117,-0.008155339805825243,15.085533980582523
2020-03-17,-1.0,1199.9164,5.0,33.0,25.0,15.0,1.4,25.0,0.9146056782334385,0.4530914826498423,6.5560883280757105
2020-03-18,-1.0,987.35724,5.0,36.0,49.0,13.0,0.7,30.0,0.855801282051282,0.1889102564102564,4.296282051282051
2020-03-19,-1.0,1115.3531,5.0,31.0,44.0,21.0,1.6,22.0,1.42027950310559,1.099751552795031,9.055341614906833
2020-03-20,-1.0,1911.8235,5.0,36.0,18.0,18.0,1.6,22.0,1.6171246006389774,1.142555910543131,5.733738019169329
2020-03-21,-1.0,1335.9952,2.0,35.0,23.0,6.0,1.2,6.0,1.1139102564102565,0.4043269230769231,4.227083333333333
2020-03-22,-1.0,1573.5704,3.0,40.0,17.0,12.0,2.0,7.0,0.6675399361022364,-0.23287539936102236,3.6163258785942496
2020-03-23,-1.0,930.41895,2.0,33.0,20.0,6.0,1.6,17.0,0.9357611940298508,0.640686567164179,12.458507462686569
2020-03-24,-1.0,1221.3513,5.0,34.0,17.0,9.0,0.7,22.0,0.7643174603174603,0.39263492063492067,6.45415873015873
2020-03-25,-1.0,794.8006,5.0,31.0,31.0,6.0,0.9,16.0,1.080516717325228,0.8019452887537993,10.744741641337386
2020-03-26,-1.0,990.22205,5.0,37.0,24.0,12.0,0.7,24.0,0.9489341692789968,0.5502507836990596,7.413166144200628
2020-03-27,-1.0,1333.949,5.0,44.0,30.0,12.0,0.7,25.0,1.1548397435897435,0.6767307692307692,5.209198717948718
2020-03-28,-1.0,476.2943,6.0,38.0,35.0,12.0,0.8,21.0,1.889698795180723,1.6289457831325302,12.598855421686746
2020-03-29,-1.0,632.6315,5.0,27.0,27.0,12.0,1.3,11.0,1.29125,1.109375,8.92953125
2020-03-30,-1.0,3365.002,5.0,44.0,14.0,10.0,0.8,17.0,1.7907975460122698,1.2903680981595094,10.392361963190183
2020-03-31,-1.0,1248.209,3.0,34.0,19.0,7.0,0.7,18.0,1.1330745341614905,0.497360248447205,7.243136645962733
2020-04-01,-1.0,1416.6194,2.0,35.0,15.0,7.0,0.7,15.0,0.953394495412844,0.4292966360856269,8.922721712538227
2020-04-02,-1.0,2591.1943,2.0,44.0,12.0,8.0,2.4,18.0,0.809258064516129,-0.0795483870967742,3.075322580645161
2020-04-03,-1.0,2058.85,2.0,44.0,10.0,8.0,1.8,13.0,1.1225675675675677,-0.12466216216216215,2.813412162162162
2020-04-04,-1.0,1234.6523,5.0,31.0,25.0,5.0,1.4,11.0,0.9754166666666666,0.39528846153846153,4.638685897435898
2020-04-05,-1.0,1545.5873,6.0,42.0,33.0,10.0,1.6,22.0,1.1344444444444446,0.6862539682539682,6.216666666666667
2020-04-06,-1.0,1808.7924,6.0,47.0,45.0,13.0,1.2,32.0,1.3069871794871795,0.4473076923076923,4.146346153846154
2020-04-07,-1.0,1373.596,7.0,41.0,27.0,18.0,1.6,30.0,1.6524922118380063,1.0848286604361372,7.304143302180686
2020-04-08,-1.0,1940.7786,6.0,47.0,26.0,11.0,1.0,26.0,1.4245192307692307,0.9685576923076923,5.545673076923077
2020-04-09,-1.0,2802.577,8.0,46.0,15.0,30.0,1.0,26.0,1.6244728434504792,0.8938019169329073,6.483258785942492
2020-04-10,-1.0,2677.3945,2.0,41.0,30.0,10.0,0.7,8.0,0.6910576923076923,-0.40076923076923077,2.8013461538461537
2020-04-11,-1.0,2652.225,7.0,45.0,39.0,11.0,1.4,36.0,0.8162619808306709,-0.26977635782747605,3.1984984025559107
2020-04-12,-1.0,1916.2742,10.0,44.0,14.0,20.0,1.5,28.0,1.074647435897436,0.4725641025641026,4.651538461538461
2020-04-13,-1.0,2083.917,2.0,42.0,16.0,7.0,1.6,14.0,3.1348538011695903,2.617426900584795,14.010263157894737
2020-04-14,-1.0,1862.4054,3.0,43.0,21.0,7.0,1.3,11.0,0.9496474358974359,0.01391025641025641,3.3473397435897434
2020-04-15,-1.0,3021.889,3.0,44.0,25.0,10.0,0.7,25.0,0.673625,0.007937500000000004,6.781625
2020-04-16,-1.0,2966.639,3.0,45.0,39.0,12.0,0.7,30.0,0.6791025641025641,-0.27237179487179486,3.3215384615384616
2020-04-17,-1.0,1742.9016,8.0,44.0,31.0,20.0,2.6,38.0,0.719551282051282,-0.09198717948717948,3.7358974358974355
2020-04-18,-1.0,2031.6853,5.0,44.0,31.0,12.0,2.1,28.0,0.819775641025641,0.33205128205128204,5.157243589743589
2020-04-19,-1.0,1351.189,8.0,44.0,38.0,13.0,1.5,34.0,0.8526688102893891,0.0832797427652733,4.037234726688102
2020-04-20,-1.0,1464.4004,7.0,42.0,25.0,17.0,1.3,28.0,1.0735576923076924,0.5003846153846154,4.759358974358975
2020-04-21,-1.0,3213.525,5.0,44.0,17.0,19.0,1.3,23.0,1.2556012658227849,0.5320569620253165,5.5237025316455695
2020-04-22,-1.0,2114.5605,2.0,45.0,29.0,11.0,0.9,10.0,0.7526602564102564,-0.5080448717948718,2.5358653846153847
2020-04-23,-1.0,733.3605,5.0,34.0,15.0,18.0,0.5,35.0,0.9957188498402557,0.31824281150159744,4.714376996805112
2020-04-24,-1.0,752.4422,3.0,32.0,24.0,6.0,0.7,19.0,1.5985454545454545,1.4272424242424242,11.685030303030302
2020-04-25,-1.0,1221.6072,6.0,42.0,12.0,10.0,1.7,20.0,1.29021875,0.8904062500000001,7.76328125
2020-04-26,-1.0,488.7256,3.0,34.0,10.0,5.0,0.9,9.0,1.3271604938271604,1.1565432098765434,10.354166666666666
2020-04-27,-1.0,1877.7014,7.0,37.0,25.0,5.0,0.7,26.0,1.4529305135951662,0.9717824773413898,10.973564954682779
2020-04-28,-1.0,740.7272,9.0,31.0,35.0,11.0,0.7,27.0,0.8691693290734824,0.41555910543130986,5.481150159744408
2020-04-29,-1.0,1492.8951,5.0,47.0,17.0,18.0,1.1,25.0,1.1864102564102565,0.7714423076923077,5.515320512820513
2020-04-30,-1.0,1361.3181,5.0,41.0,11.0,12.0,1.0,19.0,2.2428267477203647,1.9242857142857144,11.576413373860182
2020-05-01,-1.0,1727.9636,3.0,36.0,19.0,8.0,0.6,19.0,1.5234169278996865,1.1020689655172413,8.183134796238244
2020-05-02,-1.0,1659.9753,5.0,45.0,37.0,9.0,0.3,13.0,1.2467628205128205,0.48759615384615385,4.152820512820513
2020-05-03,-1.0,1091.7184,6.0,41.0,15.0,14.0,0.3,13.0,1.3900641025641025,0.947628205128205,5.363141025641026
2020-05-04,-1.0,2391.1687,5.0,43.0,18.0,19.0,1.8,8.0,2.1466770186335404,1.3193167701863353,7.398540372670808
2020-05-05,-1.0,1066.6512,5.0,34.0,17.0,11.0,1.2,17.0,0.9673311897106108,0.1937299035369775,3.6663665594855304
2020-05-06,-1.0,1447.4161,3.0,34.0,17.0,8.0,1.2,19.0,1.7163126843657819,1.3666961651917404,13.280029498525074
2020-05-07,-1.0,2890.8748,6.0,48.0,23.0,13.0,1.2,31.0,1.2379937304075235,0.2342319749216301,5.866394984326019
2020-05-08,-1.0,2069.3884,7.0,44.0,13.0,17.0,1.5,31.0,1.1970287539936102,0.3373801916932907,4.01444089456869
2020-05-09,-1.0,2458.236,3.0,36.0,20.0,0.0,0.5,20.0,0.6176996805111821,-0.2764856230031949,4.376198083067092
2020-05-10,-1.0,1911.6189,5.0,44.0,14.0,0.0,1.1,21.0,0.8011217948717948,-0.18644230769230768,3.2782371794871796
2020-05-11,-1.0,2045.4978,5.0,34.0,14.0,0.0,1.2,25.0,1.0167307692307692,0.27310897435897435,4.141955128205128
2020-05-12,-1.0,2378.0725,3.0,43.0,36.0,12.0,1.1,28.0,0.8872435897435897,-0.07012820512820513,3.3949358974358974
2020-05-13,0.0,2767.5342,7.0,51.0,49.0,18.0,1.2,30.0,1.1018064516129031,0.07135483870967742,3.3821612903225806
2020-05-14,-1.0,1005.2623,6.0,43.0,46.0,23.0,1.5,25.0,1.2008333333333332,0.7074358974358974,5.084711538461539
2020-05-15,-1.0,1885.3239,8.0,48.0,31.0,25.0,1.1,16.0,1.6914102564102564,1.1673397435897435,5.30224358974359
2020-05-16,-1.0,1860.3591,9.0,48.0,24.0,14.0,1.4,19.0,1.8404487179487181,1.0749358974358973,4.280769230769231
2020-05-17,-1.0,957.12317,9.0,37.0,28.0,12.0,1.2,9.0,1.5382165605095541,1.085828025477707,5.864394904458599
2020-05-18,-1.0,903.7659,8.0,38.0,29.0,19.0,1.4,16.0,1.728944099378882,1.3254037267080745,8.314285714285713
2020-05-19,-1.0,1679.2106,7.0,42.0,28.0,26.0,1.5,23.0,1.3229807692307691,0.4781730769230769,3.8570833333333336
2020-05-20,-1.0,1314.0999,7.0,36.0,38.0,20.0,1.9,16.0,1.1071704180064308,0.3467524115755627,4.023311897106109
2020-05-21,-1.0,1064.9631,8.0,37.0,41.0,31.0,1.1,15.0,1.2824444444444443,0.8372380952380953,6.152444444444445
2020-05-22,-1.0,456.49634,8.0,31.0,40.0,0.0,0.8,14.0,2.7748640483383684,2.500543806646526,13.250785498489426
2020-05-23,-1.0,1672.6112,9.0,42.0,30.0,0.0,1.0,25.0,2.0877044025157234,1.622861635220126,7.178050314465408
2020-05-24,-1.0,712.79517,10.0,29.0,28.0,10.0,1.6,10.0,1.8791249999999997,1.56065625,8.226375
2020-05-25,-1.0,1010.73615,10.0,39.0,36.0,12.0,0.7,20.0,1.6673333333333336,1.252952380952381,6.373238095238095
2020-05-26,-1.0,1100.4663,11.0,34.0,25.0,13.0,2.1,18.0,1.7570700636942675,1.365891719745223,6.226560509554139
2020-05-27,-1.0,1024.0371,8.0,30.0,27.0,9.0,1.5,11.0,2.230375,1.8221875,7.841125
2020-05-28,-1.0,675.70605,8.0,20.0,45.0,10.0,1.9,6.0,2.7225696594427244,2.458513931888545,9.974303405572755
2020-05-29,-1.0,1152.4934,8.0,36.0,28.0,15.0,1.7,7.0,2.6935093167701867,2.3430124223602484,8.733198757763976
2020-05-30,-1.0,2679.3386,7.0,48.0,34.0,12.0,1.4,11.0,1.8794551282051282,1.1659615384615383,4.652403846153846
2020-05-31,-1.0,2743.6948,6.0,40.0,30.0,11.0,1.9,6.0,1.6280448717948717,0.5389423076923077,3.1072115384615384
2020-06-01,-1.0,2711.2097,8.0,44.0,36.0,0.0,1.3,18.0,1.4403846153846154,0.3120512820512821,2.9995833333333333
2020-06-02,-1.0,1083.6868,9.0,44.0,91.0,0.0,1.7,24.0,1.465096153846154,0.743974358974359,4.26073717948718
2020-06-03,0.0,2281.9478,10.0,74.0,56.0,0.0,1.1,29.0,2.005865384615385,1.305224358974359,4.5804807692307685
2020-06-04,0.0,2343.5413,9.0,74.0,35.0,0.0,1.2,30.0,2.2559744408945686,1.5207987220447283,4.680830670926517
2020-06-05,-1.0,1782.1904,8.0,40.0,40.0,0.0,0.9,17.0,3.953032069970846,3.4535276967930026,13.986413994169096
2020-06-06,0.0,2118.8577,9.0,54.0,28.0,0.0,0.8,19.0,2.3759621451104103,1.9025867507886436,7.012523659305993
2020-06-07,-1.0,2412.0923,9.0,44.0,34.0,0.0,0.9,25.0,1.9201923076923078,0.93875,3.51375
2020-06-08,0.0,1840.6635,11.0,50.0,59.0,0.0,0.6,23.0,1.7840384615384615,0.8791025641025642,3.7883653846153846
2020-06-09,0.0,1838.9752,9.0,67.0,53.0,0.0,2.0,27.0,1.9260897435897437,1.3584615384615386,4.929711538461539
2020-06-10,0.0,1510.084,9.0,34.0,35.0,0.0,1.7,12.0,2.4623417721518988,2.0401265822784813,6.71243670886076
2020-06-11,-1.0,1595.9263,7.0,42.0,24.0,0.0,2.1,16.0,3.446151515151515,2.900818181818182,10.315090909090909
2020-06-12,0.0,3038.0034,6.0,61.0,19.0,0.0,1.2,11.0,2.0315384615384615,1.0313141025641026,3.5451282051282047
2020-06-13,-1.0,2484.224,7.0,44.0,24.0,0.0,1.7,19.0,1.7818589743589746,0.8010576923076923,3.43323717948718
2020-06-14,-1.0,1906.145,8.0,46.0,42.0,0.0,1.6,19.0,1.6412179487179486,0.7437179487179487,3.676121794871795
2020-06-15,-1.0,1887.4214,8.0,44.0,30.0,0.0,1.2,14.0,1.6307051282051281,0.8866346153846154,4.238910256410256
2020-06-16,-1.0,1631.941,7.0,44.0,25.0,18.0,2.6,15.0,1.6282692307692308,0.8941025641025641,4.240224358974359
2020-06-17,-1.0,986.33405,7.0,23.0,27.0,9.0,1.1,14.0,2.6708562691131497,2.2479510703363914,10.848562691131498
2020-06-18,-1.0,1309.3422,5.0,35.0,40.0,11.0,1.7,23.0,2.8868072289156625,2.526897590361446,11.35234939759036
2020-06-19,-1.0,1528.0914,5.0,34.0,33.0,12.0,3.9,19.0,1.9895222929936307,1.6019745222929935,6.280445859872612
2020-06-20,-1.0,633.44995,6.0,31.0,33.0,11.0,1.9,14.0,2.8445987654320986,2.4403703703703705,10.141388888888889
2020-06-21,-1.0,1310.2119,6.0,38.0,40.0,9.0,0.5,10.0,2.6874691358024694,2.2542283950617286,8.901172839506174
2020-06-22,-1.0,1423.0652,5.0,44.0,45.0,14.0,2.0,17.0,2.157452229299363,1.7380891719745222,6.1835668789808915
2020-06-23,-1.0,1451.1506,5.0,45.0,25.0,16.0,1.3,19.0,2.0242811501597444,1.6916932907348243,6.293674121405751
2020-06-24,0.0,2699.29,5.0,51.0,38.0,11.0,1.1,18.0,2.0703846153846155,1.2761858974358975,4.23025641025641
2020-06-25,0.0,1961.1904,6.0,50.0,33.0,16.0,1.8,26.0,2.169032258064516,1.4356451612903227,4.976548387096774
2020-06-26,0.0,2320.162,5.0,64.0,53.0,15.0,1.4,20.0,2.090541401273885,1.295955414012739,4.848216560509554
2020-06-27,0.0,1821.7352,7.0,45.0,43.0,19.0,2.1,20.0,2.4035238095238096,1.6252698412698414,5.065238095238095
2020-06-28,-1.0,1432.5804,8.0,38.0,43.0,14.0,2.4,15.0,2.1466666666666665,1.5862179487179486,5.063365384615385
